
Vcb =0.5,Tox =2e-09,NA =500000000000000000000000,Phi_m =4.1,Qox =1e-05
Vgb (0),Shi_s (0),Qc (0),dq/dVgb (0)
0.893897518592771,1.50117488961584,-0.00619553823515342,0.0124586194230796
0.943897518592771,1.51330663844830,-0.00684906567819980,0.0135945941380078
0.993897518592771,1.52283790882264,-0.00754773794568248,0.0143025307716619
1.04389751859277,1.53068800011683,-0.00827546571644180,0.0147779252228280
1.09389751859277,1.53737758260107,-0.00902365561028538,0.0151175069509390
1.14389751859277,1.54321089219936,-0.00978587488853723,0.0153716543045162
1.19389751859277,1.54839691495082,-0.0105595257384904,0.0155693610002615
1.24389751859277,1.55307095287621,-0.0113420787278689,0.0157277326219101
1.29389751859277,1.55733620138470,-0.0121330697870545,0.0158578199801691
1.34389751859277,1.56124528405014,-0.0129276385901569,0.0159662776302363
1.39389751859277,1.56486946023026,-0.0137281688541581,0.0160585601096806
1.44389751859277,1.56824631490245,-0.0145331328017128,0.0161380488097067
1.49389751859277,1.57140898267749,-0.0153419747198870,0.0162073002873504
1.54389751859277,1.57438671568019,-0.0161549599090261,0.0162682743728761
1.59389751859277,1.57719020282965,-0.0169685067115851,0.0163222093722814
1.64389751859277,1.57985021494546,-0.0177858497432837,0.0163704857067088
1.69389751859277,1.58237767153568,-0.0186054931172331,0.0164139094914133
1.74389751859277,1.58478560708658,-0.0194272323725255,0.0164531956935299
1.79389751859277,1.58708523984817,-0.0202509158399227,0.0164889240579662
1.84389751859277,1.58928633845773,-0.0210764505575696,0.0165215703903087
1.89389751859277,1.59139751248545,-0.0219038121621309,0.0165515295980761
1.94389751859277,1.59342644549893,-0.0227330579683932,0.0165791329089633
1.99389751859277,1.59538008356225,-0.0235643424229388,0.0166046609011386
2.04389751859277,1.59725060697570,-0.0243915430066113,0.0166281785291983
2.09389751859277,1.59906351748480,-0.0252235091191979,0.0166501446172921
2.14389751859277,1.60081501030755,-0.0260565377540925,0.0166706237634634
2.19389751859277,1.60250917580556,-0.0268905606036028,0.0166897644196380
2.24389751859277,1.60414970661316,-0.0277255181988040,0.0167076956890102
2.29389751859277,1.60573995095469,-0.0285613602673170,0.0167245304363517
2.34389751859277,1.60728295859118,-0.0293980468108495,0.0167403678233926
2.39389751859277,1.60878152103097,-0.0302355500414539,0.0167552953931923
2.44389751859277,1.61023820731090,-0.0310738573311954,0.0167693907979008
2.49389751859277,1.61165539638717,-0.0319129753343873,0.0167827232423374

Vcb =1.2028693181818184,Tox =2e-09,NA =500000000000000000000000,Phi_m =4.1,Qox =1e-05
Vgb (1),Shi_s (1),Qc (1),dq/dVgb (1)
-0.956102481407230,0.00499044913681782,-8.64913523066895e-5,0.00851279482327606
-0.906102481407230,0.0322751226860858,-0.000478678305996996,0.00719428338286946
-0.856102481407230,0.0631359436718070,-0.000809121626284204,0.00606431384252536
-0.806102481407230,0.0968979955360950,-0.00108947432351508,0.00519273414816636
-0.756102481407230,0.132835049563709,-0.00133227553650404,0.00455294840079552
-0.706102481407230,0.170363984813874,-0.00154759251537156,0.00408294200336004
-0.656102481407230,0.209076369176457,-0.00174247671804803,0.00372796549834313
-0.606102481407230,0.248697398001375,-0.00192167280503557,0.00345046829838904
-0.556102481407230,0.289039883679790,-0.00208841269460884,0.00322660298988156
-0.506102481407230,0.329972015040752,-0.00224497216842040,0.00304125087434612
-0.456102481407230,0.371397512637263,-0.00239301352501342,0.00288454608412299
-0.406102481407230,0.413243686294882,-0.00253379178300483,0.00274980615013052
-0.356102481407230,0.455454100413300,-0.00266828132013307,0.00263233904321794
-0.306102481407230,0.497983908585720,-0.00279725642309482,0.00252874444307178
-0.256102481407230,0.540796774509432,-0.00292134444906230,0.00243649066362584
-0.206102481407230,0.583862746592690,-0.00304106205797686,0.00235364894522810
-0.156102481407230,0.627156892107476,-0.00315684104676560,0.00227872043160950
-0.106102481407230,0.670658014528546,-0.00326904617989905,0.00221052065039703
-0.0561024814072298,0.714348066423880,-0.00337798932875454,0.00214809925424748
-0.00610248140722976,0.758211472076177,-0.00348393946108187,0.00209068379609832
0.0438975185927702,0.802234680159547,-0.00358713048371875,0.00203763907579928
0.0938975185927702,0.846405814782656,-0.00368776733027022,0.00198843729586571
0.143897518592770,0.890714447152114,-0.00378603085558461,0.00194263573812438
0.193897518592770,0.935151237160884,-0.00388208134504619,0.00189986003113205
0.243897518592770,0.979707914409225,-0.00397606194535040,0.00185979102212600
0.293897518592770,1.02437704684995,-0.00406810097302159,0.00182215479584970
0.343897518592770,1.06915193998446,-0.00415831401058617,0.00178671473752867
0.393897518592770,1.11402653828622,-0.00424680560852674,0.00175326524641723
0.443897518592770,1.15899534294332,-0.00433367070548035,0.00172162669759792
0.493897518592770,1.20405334273505,-0.00441899582167607,0.00169164136930509
0.543897518592770,1.24919595555641,-0.00450286006833539,0.00166317012445596
0.593897518592770,1.29441897863611,-0.00458533600655091,0.00163608968670237
0.643897518592770,1.33971854628340,-0.00466649038285316,0.00161029038888563
0.693897518592770,1.38509109253134,-0.00474638476011863,0.00158567430076013
0.743897518592770,1.43053332027212,-0.00482507606550571,0.00156215366145484
0.793897518592770,1.47604217335974,-0.00490261706429211,0.00153964956101552
0.843897518592771,1.52161481272164,-0.00497905677391711,0.00151809082486202
0.893897518592771,1.56724858187451,-0.00505444080429329,0.00149741307174675
0.943897518592771,1.61294104458689,-0.00512881176871693,0.00147755788068395
0.993897518592771,1.65868988145414,-0.00520220942145228,0.00145847214733662
1.04389751859277,1.70449293554183,-0.00527467100814400,0.00144010752729583
1.09389751859277,1.75034818329025,-0.00534623147217495,0.00142242032969403
1.14389751859277,1.79625371573682,-0.00541692371292747,0.00140537342704684
1.19389751859277,1.84220771350283,-0.00548677916405967,0.00138894964707115
1.24389751859277,1.88820830059294,-0.00555583022777281,0.00137323218918011
1.29389751859277,1.93425276089072,-0.00562412380739340,0.00135887815725920
1.34389751859277,1.98033297878625,-0.00569180002136184,0.00134989964828608
1.39389751859277,2.02640878132728,-0.00575955246855047,0.00136988501943219
1.44389751859277,2.07225530780276,-0.00583126373815540,0.00155233241085826
1.49389751859277,2.11669669584794,-0.00592724587447236,0.00252303101990485
1.54389751859277,2.15558312145121,-0.00611913635312364,0.00552334627328105
1.59389751859277,2.18389207665200,-0.00649361870293644,0.00933005019856614
1.64389751859277,2.20289544540502,-0.00702929866445537,0.0118501849833768
1.69389751859277,2.21631519836268,-0.00766040623515427,0.0132768221130808
1.74389751859277,2.22653439100523,-0.00834718324883232,0.0141289304087052
1.79389751859277,2.23476654094073,-0.00906831352089241,0.0146800303501108
1.84389751859277,2.24167249038948,-0.00981273460815609,0.0150619993485423
1.89389751859277,2.24762737120140,-0.0105728701849541,0.0153411517424482
1.94389751859277,2.25287781931340,-0.0113454215184390,0.0155542198236688
1.99389751859277,2.25758062900298,-0.0121274819764251,0.0157222976489918
2.04389751859277,2.26184882350541,-0.0129177673725326,0.0158585479133161
2.09389751859277,2.26575181574175,-0.0137129748835774,0.0159711379461184
2.14389751859277,2.26935832620629,-0.0145139353908798,0.0160660720498759
2.19389751859277,2.27271092832167,-0.0153193543391399,0.0161472548560465
2.24389751859277,2.27584672606255,-0.0161290711301340,0.0162175882709479
2.29389751859277,2.27879793955276,-0.0169438091256343,0.0162792579357432
2.34389751859277,2.28156372954237,-0.0177562634673736,0.0163333857490145
2.39389751859277,2.28419121033000,-0.0185741756003049,0.0163817624352132
2.44389751859277,2.28668611173300,-0.0193944042466961,0.0164251415828751
2.49389751859277,2.28906186732401,-0.0202167578211102,0.0164642839939523
